cell	phone	11.241271
consumer	energy	11.554945
confidence	consumer	12.464613
block	street	11.281045
man	woman	11.70391
radio	television	11.908249
five	month	13.614729
basketball	football	13.95522
drink	eat	14.38766
car	train	13.884336
brazil	mexico	14.920356
king	queen	14.078676
manslaughter	murder	15.401736
center	school	13.338097
group	precedent	19.074161
media	radio	11.699302
energy	secretary	13.466831
benchmark	index	14.049575
cash	money	13.32061
series	seven	14.211214
profit	warning	13.441893
avenue	street	11.281045
start	year	11.574055
currency	money	13.32061
dividend	payment	15.261663
planet	star	15.418809
aluminum	metal	15.826233
football	tennis	13.95522
loss	profit	13.441893
death	life	12.172087
dollar	yen	12.663922
board	recommendation	15.702602
activity	travel	17.308626
computer	news	12.330673
insurance	peace	10.792791
lobster	wine	17.308626
opera	performance	16.588734
psychiatry	psychology	16.723664
car	plane	13.884336
professor	student	15.397602
news	wednesday	12.330673
chemistry	physics	15.737878
life	stock	11.542037
medal	president	15.647896
marathon	sprint	18.351695
match	start	11.637866
peace	plan	13.683562
governor	interview	15.752233
american	japanese	14.884336
music	project	15.029767
life	term	12.172087
gain	report	16.33
focus	life	12.172087
culture	ministry	14.864708
place	street	11.281045
planet	sun	15.418809
century	year	11.045298
children	street	11.281045
dollar	money	9.98076
delay	news	12.330673
museum	theater	16.588734
announcement	news	12.147013
glass	metal	15.826233
food	lobster	12.303002
liquid	water	15.266806
psychology	science	16.723664
century	nation	15.57591
kind	type	16.904236
harvard	yale	15.186636
mars	water	15.266806
money	operation	13.32061
doctor	nurse	15.550599
association	journal	14.014546
eye	skin	17.129303
airport	problem	16.695649
car	drink	9.576348
attempt	peace	13.683562
lobster	seafood	15.761138
championship	tournament	15.525724
animal	tiger	14.928484
effort	investigation	17.02105
bread	butter	15.723664
food	seafood	14.786393
bird	crane	20.811127
automobile	car	13.884336
equipment	phone	11.241271
moon	planet	15.418809
kilometer	mile	17.148162
governor	man	10.01425
atmosphere	peace	13.5427
hike	production	18.003772
drink	mother	14.38766
football	soccer	13.95522
jazz	rock	16.396089
gain	media	12.506343
food	fruit	15.390465
insurance	line	16.920356
cup	food	15.11483
tiger	tiger	12.952731
development	population	15.595189
experience	music	15.029767
history	theater	16.588734
car	jaguar	13.884336
cat	tiger	14.928484
smart	student	14.582308
hotel	month	13.614729
gin	vodka	17.752233
development	issue	15.595189
doctor	personnel	15.550599
doctor	professor	12.493768
phone	stock	8.803866
coast	shore	17.074161
journey	voyage	19.226164
media	trading	14.113001
image	surface	20.074161
coast	forest	15.954422
isolation	situation	19.003772
forest	wood	16.57591
announcement	effort	13.553181
hospital	infrastructure	19.811127
lad	wizard	21.396089
smart	stupid	18.074161
live	stock	16.373721
brandy	vodka	17.752233
cup	substance	17.872527
car	flight	13.884336
holy	sex	21.396089
architecture	century	15.57591
prejudice	recognition	21.396089
article	cup	17.872527
recess	sign	21.396089
cucumber	potato	20.396089
combination	direction	22.396089
coast	hill	17.074161
chance	credibility	19.396089
approach	sugar	20.396089
drink	ear	14.38766
announcement	production	12.903635
buck	dollar	12.663922
mammal	tiger	14.928484
gem	jewel	20.396089
cemetery	woodland	21.396089
discipline	psychology	16.723664
bishop	rabbi	21.396089
conclusion	situation	19.003772
example	precedent	19.074161
atmosphere	landscape	16.969824
boy	lad	21.396089
chemistry	space	15.737878
minority	peace	13.683562
information	precedent	19.074161
midday	noon	22.396089
